,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
255,168,여수,2019-01-11 16:00,8.1,,1.6,110.0,48.0,1015.2,1.0,0.82,,0.0,13.1
256,168,여수,2019-01-11 17:00,7.5,,0.6,90.0,52.0,1014.7,0.9,0.19,,4.0,7.2
257,168,여수,2019-01-11 18:00,6.9,,0.8,230.0,57.0,1015.3,0.0,0.0,,10.0,4.5
258,168,여수,2019-01-11 19:00,6.7,,1.6,50.0,58.0,1015.0,,,,10.0,4.7
259,168,여수,2019-01-11 20:00,7.3,,2.5,70.0,53.0,1014.9,,,,10.0,5.3
260,168,여수,2019-01-11 21:00,7.6,,3.3,70.0,52.0,1014.1,,,,10.0,5.8
261,168,여수,2019-01-11 22:00,7.8,,3.0,50.0,51.0,1013.9,,,,10.0,5.8
262,168,여수,2019-01-11 23:00,7.8,,2.3,70.0,57.0,1014.2,,,,10.0,5.5
263,168,여수,2019-01-12 0:00,7.2,0.0,4.1,50.0,62.0,1012.7,,,,10.0,5.0
264,168,여수,2019-01-12 1:00,7.0,,0.0,0.0,71.0,1013.2,,,,10.0,4.6
265,168,여수,2019-01-12 2:00,6.2,,3.7,70.0,78.0,1013.2,,,,10.0,4.4
266,168,여수,2019-01-12 3:00,5.4,0.0,5.2,70.0,87.0,1012.7,,,,10.0,4.3
267,168,여수,2019-01-12 4:00,5.6,,2.9,50.0,91.0,1012.2,,,,10.0,4.4
268,168,여수,2019-01-12 5:00,5.5,,4.7,50.0,89.0,1012.1,,,,10.0,4.4
269,168,여수,2019-01-12 6:00,5.4,0.1,4.8,50.0,88.0,1012.1,,,,10.0,4.3
270,168,여수,2019-01-12 7:00,5.2,,5.8,50.0,89.0,1012.4,,,,10.0,4.2
271,168,여수,2019-01-12 8:00,5.2,,1.4,70.0,89.0,1012.9,0.0,0.0,,10.0,4.3
272,168,여수,2019-01-12 9:00,5.4,0.8,1.8,70.0,93.0,1013.1,0.0,0.01,,10.0,5.4
273,168,여수,2019-01-12 10:00,5.8,,0.8,340.0,91.0,1013.6,0.0,0.18,,10.0,7.5
274,168,여수,2019-01-12 11:00,6.7,,1.4,360.0,86.0,1013.1,0.1,0.46,,10.0,12.3
275,168,여수,2019-01-12 12:00,6.4,0.0,3.2,20.0,82.0,1012.7,0.0,0.24,,10.0,8.6
276,168,여수,2019-01-12 13:00,6.9,,2.9,90.0,84.0,1011.8,0.2,0.61,,8.0,14.5
277,168,여수,2019-01-12 14:00,7.6,,2.6,70.0,79.0,1011.8,0.6,1.17,,8.0,13.8
278,168,여수,2019-01-12 15:00,8.3,,2.6,20.0,71.0,1011.7,0.2,0.65,,7.0,10.8
279,168,여수,2019-01-12 16:00,9.0,,2.9,360.0,63.0,1011.7,0.9,0.79,,5.0,11.7
280,168,여수,2019-01-12 17:00,8.7,,4.1,20.0,61.0,1012.4,1.0,0.42,,4.0,6.6
281,168,여수,2019-01-12 18:00,7.9,,3.5,20.0,56.0,1013.1,0.3,0.01,,2.0,3.7
282,168,여수,2019-01-12 19:00,7.3,,4.8,360.0,57.0,1013.5,,,,3.0,3.0
283,168,여수,2019-01-12 20:00,7.0,,5.1,360.0,59.0,1013.8,,,,4.0,3.2
284,168,여수,2019-01-12 21:00,6.4,,3.3,340.0,62.0,1014.3,,,,3.0,2.5
285,168,여수,2019-01-12 22:00,5.8,,2.8,20.0,67.0,1014.2,,,,2.0,1.4
286,168,여수,2019-01-12 23:00,5.7,,4.5,340.0,64.0,1014.5,,,,2.0,2.1
287,168,여수,2019-01-13 0:00,5.2,,4.1,340.0,65.0,1014.6,,,,0.0,1.7
288,168,여수,2019-01-13 1:00,5.1,,4.1,20.0,69.0,1014.6,,,,0.0,1.1
289,168,여수,2019-01-13 2:00,4.6,,1.9,340.0,72.0,1014.8,,,,0.0,0.3
290,168,여수,2019-01-13 3:00,4.0,,1.3,50.0,73.0,1015.0,,,,0.0,-0.4
291,168,여수,2019-01-13 4:00,3.5,,1.6,20.0,75.0,1014.8,,,,0.0,-0.6
292,168,여수,2019-01-13 5:00,3.0,,0.1,0.0,70.0,1014.6,,,,0.0,-1.0
293,168,여수,2019-01-13 6:00,2.7,,1.2,70.0,74.0,1015.0,,,,0.0,-1.3
294,168,여수,2019-01-13 7:00,2.1,,0.6,90.0,79.0,1015.6,,,,0.0,-1.8
295,168,여수,2019-01-13 8:00,2.7,,1.7,50.0,70.0,1016.1,0.0,0.0,,0.0,-1.4
296,168,여수,2019-01-13 9:00,3.3,,1.2,90.0,71.0,1016.1,0.4,0.09,,0.0,0.2
297,168,여수,2019-01-13 10:00,5.3,,0.9,200.0,68.0,1016.6,1.0,0.63,,0.0,7.3
298,168,여수,2019-01-13 11:00,5.9,,3.3,70.0,67.0,1016.2,1.0,1.21,,0.0,13.2
299,168,여수,2019-01-13 12:00,7.1,,1.2,90.0,57.0,1015.5,1.0,1.63,,0.0,18.4
300,168,여수,2019-01-13 13:00,9.1,,1.3,140.0,55.0,1014.8,1.0,1.78,,0.0,20.7
301,168,여수,2019-01-13 14:00,10.0,,1.8,230.0,53.0,1014.5,1.0,1.67,,0.0,13.2
302,168,여수,2019-01-13 15:00,10.0,,2.2,200.0,53.0,1014.5,1.0,1.36,,0.0,13.5
303,168,여수,2019-01-13 16:00,10.6,,2.0,200.0,48.0,1014.4,1.0,0.87,,0.0,12.9
304,168,여수,2019-01-13 17:00,9.7,,4.6,290.0,46.0,1014.6,1.0,0.28,,0.0,7.3
305,168,여수,2019-01-13 18:00,8.2,,2.4,270.0,52.0,1015.3,0.0,0.0,,0.0,3.6
306,168,여수,2019-01-13 19:00,7.3,,3.2,340.0,50.0,1015.6,,,,0.0,2.9
307,168,여수,2019-01-13 20:00,6.7,,5.7,320.0,54.0,1015.9,,,,0.0,3.1
308,168,여수,2019-01-13 21:00,5.9,,6.0,320.0,53.0,1015.9,,,,0.0,2.4
309,168,여수,2019-01-13 22:00,5.4,,3.6,340.0,55.0,1016.1,,,,0.0,1.7
310,168,여수,2019-01-13 23:00,4.9,,0.1,0.0,60.0,1016.3,,,,0.0,0.0
311,168,여수,2019-01-14 0:00,3.9,,1.1,270.0,67.0,1016.7,,,,0.0,-1.1
312,168,여수,2019-01-14 1:00,3.8,,1.2,230.0,68.0,1016.3,,,,0.0,-1.4
313,168,여수,2019-01-14 2:00,3.2,,0.5,110.0,68.0,1016.1,,,,0.0,-1.7
314,168,여수,2019-01-14 3:00,2.7,,1.4,270.0,70.0,1016.6,,,,0.0,-1.9
315,168,여수,2019-01-14 4:00,2.6,,0.5,250.0,73.0,1016.3,,,,0.0,-1.9
316,168,여수,2019-01-14 5:00,2.0,,1.1,290.0,73.0,1016.2,,,,0.0,-2.3
317,168,여수,2019-01-14 6:00,1.6,,0.6,290.0,72.0,1016.6,,,,0.0,-2.7
318,168,여수,2019-01-14 7:00,1.8,,1.1,320.0,73.0,1017.1,,,,3.0,-2.4
319,168,여수,2019-01-14 8:00,1.8,,2.3,50.0,74.0,1017.3,0.0,0.0,,2.0,-2.1
320,168,여수,2019-01-14 9:00,2.6,,1.5,250.0,74.0,1017.9,0.4,0.08,,0.0,0.2
321,168,여수,2019-01-14 10:00,4.6,,1.3,200.0,73.0,1018.1,1.0,0.68,,0.0,7.1
322,168,여수,2019-01-14 11:00,5.2,,3.5,70.0,65.0,1017.7,1.0,1.25,,0.0,13.1
323,168,여수,2019-01-14 12:00,6.3,,2.8,70.0,57.0,1017.2,1.0,1.72,,0.0,18.9
324,168,여수,2019-01-14 13:00,7.5,,3.4,70.0,44.0,1015.7,1.0,1.63,,3.0,19.0
325,168,여수,2019-01-14 14:00,10.4,,1.7,160.0,28.0,1015.8,1.0,1.8,,2.0,13.7
326,168,여수,2019-01-14 15:00,10.1,,0.6,180.0,28.0,1015.3,1.0,1.31,,4.0,12.7
327,168,여수,2019-01-14 16:00,10.1,,2.8,230.0,44.0,1015.5,0.9,0.57,,7.0,12.0
328,168,여수,2019-01-14 17:00,8.9,,2.7,230.0,42.0,1015.2,1.0,0.23,,6.0,6.7
329,168,여수,2019-01-14 18:00,7.3,,1.3,230.0,51.0,1015.4,0.0,0.0,,1.0,1.8
330,168,여수,2019-01-14 19:00,6.4,,1.7,250.0,62.0,1015.7,,,,4.0,0.9
331,168,여수,2019-01-14 20:00,5.6,,1.3,230.0,63.0,1015.4,,,,5.0,0.0
332,168,여수,2019-01-14 21:00,4.5,,2.0,270.0,62.0,1015.2,,,,5.0,-0.8
333,168,여수,2019-01-14 22:00,4.3,,2.5,270.0,56.0,1015.0,,,,7.0,-0.1
334,168,여수,2019-01-14 23:00,4.6,,2.3,290.0,54.0,1014.8,,,,6.0,0.8
335,168,여수,2019-01-15 0:00,4.3,,2.6,290.0,58.0,1014.7,,,,9.0,0.6
336,168,여수,2019-01-15 1:00,3.9,,3.0,270.0,64.0,1014.2,,,,9.0,1.5
337,168,여수,2019-01-15 2:00,3.7,,1.5,250.0,64.0,1014.1,,,,10.0,1.4
338,168,여수,2019-01-15 3:00,3.8,,4.3,320.0,63.0,1013.9,,,,10.0,1.8
339,168,여수,2019-01-15 4:00,3.5,,5.3,270.0,65.0,1014.4,,,,10.0,1.3
340,168,여수,2019-01-15 5:00,3.5,,5.1,320.0,60.0,1013.5,,,,8.0,1.2
341,168,여수,2019-01-15 6:00,3.2,,4.5,320.0,66.0,1013.6,,,,6.0,0.4
342,168,여수,2019-01-15 7:00,3.3,,4.4,290.0,66.0,1014.1,,,,6.0,0.3
343,168,여수,2019-01-15 8:00,2.9,,1.8,290.0,70.0,1014.2,0.0,0.0,,5.0,-0.6
344,168,여수,2019-01-15 9:00,3.2,,3.8,290.0,72.0,1014.7,0.0,0.02,,0.0,2.1
345,168,여수,2019-01-15 10:00,4.8,,4.6,270.0,67.0,1014.7,0.8,0.44,,0.0,7.1
346,168,여수,2019-01-15 11:00,6.4,,4.4,320.0,58.0,1015.0,1.0,1.02,,2.0,12.7
347,168,여수,2019-01-15 12:00,7.3,,4.4,290.0,52.0,1014.2,1.0,1.37,,0.0,16.0
348,168,여수,2019-01-15 13:00,8.5,,6.3,290.0,37.0,1013.3,1.0,1.63,,0.0,17.6
349,168,여수,2019-01-15 14:00,9.0,,5.0,270.0,43.0,1012.6,1.0,1.51,,4.0,13.7
350,168,여수,2019-01-15 15:00,9.1,,4.5,320.0,39.0,1012.6,1.0,1.12,,4.0,13.9
351,168,여수,2019-01-15 16:00,8.2,,5.1,290.0,41.0,1012.9,0.8,0.56,,5.0,9.8
352,168,여수,2019-01-15 17:00,7.1,,5.9,340.0,43.0,1013.3,0.0,0.06,,6.0,7.0
353,168,여수,2019-01-15 18:00,6.4,,5.0,320.0,49.0,1013.6,0.0,0.01,,7.0,4.4
354,168,여수,2019-01-15 19:00,4.7,,8.1,320.0,58.0,1014.5,,,,8.0,3.9
355,168,여수,2019-01-15 20:00,3.2,,8.1,340.0,53.0,1015.2,,,,8.0,2.2
356,168,여수,2019-01-15 21:00,2.1,,6.8,340.0,56.0,1015.5,,,,6.0,1.1
357,168,여수,2019-01-15 22:00,1.1,,6.9,320.0,54.0,1015.9,,,,8.0,0.6
358,168,여수,2019-01-15 23:00,0.1,,7.7,320.0,55.0,1016.3,,,,8.0,-0.8
359,168,여수,2019-01-16 0:00,-0.5,,6.7,320.0,58.0,1016.6,,,,3.0,-1.5
360,168,여수,2019-01-16 1:00,-1.8,,6.8,320.0,59.0,1016.7,,,,5.0,-2.9
361,168,여수,2019-01-16 2:00,-2.4,,8.2,340.0,59.0,1016.4,,,,6.0,-3.3
362,168,여수,2019-01-16 3:00,-2.7,,10.4,340.0,56.0,1017.0,,,,1.0,-3.5
363,168,여수,2019-01-16 4:00,-3.1,,8.8,320.0,51.0,1017.1,,,,1.0,-3.9
364,168,여수,2019-01-16 5:00,-3.6,,4.8,360.0,48.0,1017.0,,,,0.0,-4.7
365,168,여수,2019-01-16 6:00,-4.0,,6.7,320.0,47.0,1016.8,,,,0.0,-4.9
366,168,여수,2019-01-16 7:00,-4.4,,4.6,340.0,47.0,1017.7,,,,0.0,-5.3
367,168,여수,2019-01-16 8:00,-4.7,,5.1,320.0,50.0,1018.3,0.0,0.0,,0.0,-5.4
368,168,여수,2019-01-16 9:00,-3.8,,4.4,320.0,48.0,1018.3,0.4,0.14,,0.0,-1.8
369,168,여수,2019-01-16 10:00,-2.4,,5.8,320.0,41.0,1018.3,1.0,0.79,,0.0,2.1
370,168,여수,2019-01-16 11:00,-0.9,,6.0,320.0,34.0,1018.0,1.0,1.39,,0.0,7.8
371,168,여수,2019-01-16 12:00,0.6,,7.5,320.0,26.0,1017.5,1.0,1.82,,0.0,11.0
372,168,여수,2019-01-16 13:00,2.3,,5.7,320.0,25.0,1015.9,1.0,1.99,,0.0,15.3
373,168,여수,2019-01-16 14:00,3.7,,4.9,320.0,21.0,1015.0,1.0,1.92,,0.0,6.9
374,168,여수,2019-01-16 15:00,4.5,,6.2,320.0,21.0,1015.1,1.0,1.58,,0.0,8.6
375,168,여수,2019-01-16 16:00,4.1,,7.1,320.0,19.0,1014.9,1.0,1.08,,0.0,7.5
376,168,여수,2019-01-16 17:00,3.5,,8.5,320.0,19.0,1015.3,1.0,0.44,,0.0,2.3
377,168,여수,2019-01-16 18:00,2.2,,7.8,320.0,19.0,1015.3,0.6,0.01,,0.0,-0.1
378,168,여수,2019-01-16 19:00,1.3,,8.5,320.0,22.0,1015.5,,,,4.0,-0.6
379,168,여수,2019-01-16 20:00,0.5,,8.0,340.0,29.0,1015.6,,,,0.0,-1.3
380,168,여수,2019-01-16 21:00,-0.2,,8.0,340.0,35.0,1015.6,,,,5.0,-1.5
381,168,여수,2019-01-16 22:00,-0.8,,6.8,360.0,44.0,1015.6,,,,7.0,-2.2
382,168,여수,2019-01-16 23:00,-1.0,,5.9,340.0,47.0,1016.3,,,,7.0,-2.5
383,168,여수,2019-01-17 0:00,-1.0,,4.0,340.0,49.0,1016.7,,,,6.0,-2.6
384,168,여수,2019-01-17 1:00,-0.6,,6.2,320.0,54.0,1016.4,,,,7.0,-2.4
385,168,여수,2019-01-17 2:00,-0.5,,5.9,320.0,56.0,1015.9,,,,1.0,-2.8
386,168,여수,2019-01-17 3:00,-0.5,,4.1,320.0,58.0,1015.9,,,,0.0,-3.0
387,168,여수,2019-01-17 4:00,-0.1,,6.4,320.0,57.0,1015.6,,,,0.0,-2.5
388,168,여수,2019-01-17 5:00,-0.2,,4.2,340.0,59.0,1015.1,,,,0.0,-2.8
389,168,여수,2019-01-17 6:00,-0.1,,3.4,320.0,60.0,1014.9,,,,0.0,-3.0
390,168,여수,2019-01-17 7:00,-0.1,,3.6,320.0,60.0,1015.2,,,,0.0,-3.0
391,168,여수,2019-01-17 8:00,-0.3,,2.4,290.0,61.0,1015.7,0.0,0.0,,0.0,-3.2
392,168,여수,2019-01-17 9:00,1.0,,3.6,320.0,59.0,1015.9,0.4,0.12,,0.0,1.0
393,168,여수,2019-01-17 10:00,2.5,,3.5,340.0,55.0,1016.1,1.0,0.76,,0.0,6.2
394,168,여수,2019-01-17 11:00,3.2,,5.8,360.0,50.0,1015.8,1.0,1.31,,0.0,11.5
395,168,여수,2019-01-17 12:00,4.4,,7.1,340.0,45.0,1015.0,1.0,1.69,,0.0,14.3
396,168,여수,2019-01-17 13:00,4.9,,9.0,320.0,43.0,1014.2,1.0,1.87,,0.0,14.3
397,168,여수,2019-01-17 14:00,5.9,,6.0,340.0,42.0,1013.5,1.0,1.77,,0.0,9.0
398,168,여수,2019-01-17 15:00,6.0,,6.9,320.0,41.0,1013.3,1.0,1.43,,5.0,10.0
399,168,여수,2019-01-17 16:00,6.2,,6.4,340.0,41.0,1013.6,1.0,0.88,,0.0,9.4
400,168,여수,2019-01-17 17:00,5.9,,5.9,340.0,39.0,1014.1,1.0,0.29,,0.0,4.7
401,168,여수,2019-01-17 18:00,4.9,,7.8,320.0,44.0,1014.6,0.0,0.0,,0.0,2.5
402,168,여수,2019-01-17 19:00,4.2,,3.2,340.0,49.0,1015.7,,,,5.0,0.9
403,168,여수,2019-01-17 20:00,3.7,,8.5,340.0,56.0,1015.8,,,,0.0,1.5
404,168,여수,2019-01-17 21:00,3.0,,7.6,340.0,60.0,1016.6,,,,0.0,0.9
405,168,여수,2019-01-17 22:00,2.6,,7.7,320.0,61.0,1017.2,,,,0.0,0.3
406,168,여수,2019-01-17 23:00,2.4,,7.2,320.0,58.0,1018.0,,,,0.0,0.0
407,168,여수,2019-01-18 0:00,2.2,,5.1,340.0,55.0,1018.4,,,,0.0,-0.6
408,168,여수,2019-01-18 1:00,1.9,,4.5,340.0,52.0,1018.1,,,,0.0,-1.0
409,168,여수,2019-01-18 2:00,1.8,,4.1,360.0,53.0,1018.3,,,,0.0,-1.4
410,168,여수,2019-01-18 3:00,1.7,,4.8,360.0,51.0,1018.8,,,,0.0,-1.1
411,168,여수,2019-01-18 4:00,1.3,,5.2,340.0,50.0,1018.1,,,,0.0,-1.4
412,168,여수,2019-01-18 5:00,1.3,,7.0,320.0,45.0,1018.0,,,,0.0,-1.5
413,168,여수,2019-01-18 6:00,1.0,,5.7,320.0,42.0,1018.0,,,,0.0,-2.2
414,168,여수,2019-01-18 7:00,1.1,,4.0,340.0,46.0,1018.8,,,,0.0,-2.5
415,168,여수,2019-01-18 8:00,0.5,,1.8,360.0,53.0,1020.1,0.0,0.0,,0.0,-3.0
416,168,여수,2019-01-18 9:00,1.6,,1.1,70.0,54.0,1020.3,0.3,0.11,,0.0,1.6
417,168,여수,2019-01-18 10:00,3.3,,1.2,90.0,55.0,1020.7,1.0,0.73,,0.0,8.6
418,168,여수,2019-01-18 11:00,4.5,,1.7,90.0,55.0,1020.8,1.0,1.3,,0.0,16.0
419,168,여수,2019-01-18 12:00,4.8,,2.9,90.0,49.0,1019.2,1.0,1.67,,0.0,19.8
420,168,여수,2019-01-18 13:00,6.2,,0.8,90.0,48.0,1018.2,1.0,1.81,,0.0,23.2
421,168,여수,2019-01-18 14:00,8.4,,2.7,200.0,46.0,1017.6,1.0,1.75,,0.0,12.3
422,168,여수,2019-01-18 15:00,9.0,,2.7,200.0,46.0,1017.4,1.0,1.45,,0.0,14.4
423,168,여수,2019-01-18 16:00,10.0,,4.2,290.0,37.0,1017.4,1.0,0.96,,0.0,13.9
424,168,여수,2019-01-18 17:00,9.4,,3.3,270.0,40.0,1017.6,1.0,0.24,,3.0,7.2
425,168,여수,2019-01-18 18:00,7.2,,1.9,270.0,51.0,1017.2,0.3,0.01,,2.0,2.5
426,168,여수,2019-01-18 19:00,6.5,,2.1,270.0,51.0,1018.1,,,,6.0,1.8
427,168,여수,2019-01-18 20:00,6.0,,1.3,250.0,53.0,1018.4,,,,7.0,1.1
428,168,여수,2019-01-18 21:00,5.5,,1.4,290.0,51.0,1018.4,,,,1.0,-0.6
429,168,여수,2019-01-18 22:00,4.8,,1.5,270.0,55.0,1018.0,,,,1.0,-1.3
430,168,여수,2019-01-18 23:00,3.9,,2.6,290.0,56.0,1018.1,,,,0.0,-1.6
431,168,여수,2019-01-19 0:00,3.8,,0.2,0.0,59.0,1017.6,,,,8.0,-1.2
432,168,여수,2019-01-19 1:00,3.5,,0.8,230.0,68.0,1017.5,,,,8.0,-0.7
433,168,여수,2019-01-19 2:00,3.4,,1.2,250.0,64.0,1017.4,,,,9.0,-0.3
434,168,여수,2019-01-19 3:00,3.0,,0.6,230.0,70.0,1017.3,,,,9.0,-0.6
435,168,여수,2019-01-19 4:00,3.0,,0.4,0.0,72.0,1017.2,,,,9.0,-0.7
436,168,여수,2019-01-19 5:00,2.6,,0.0,0.0,71.0,1016.9,,,,9.0,-1.3
437,168,여수,2019-01-19 6:00,2.1,,1.4,270.0,76.0,1017.0,,,,6.0,-2.5
438,168,여수,2019-01-19 7:00,1.9,,0.0,0.0,78.0,1017.2,,,,7.0,-3.5
439,168,여수,2019-01-19 8:00,2.4,,0.3,0.0,74.0,1017.3,0.0,0.0,,4.0,-1.8
440,168,여수,2019-01-19 9:00,3.1,,0.0,0.0,71.0,1017.4,0.3,0.14,,5.0,3.3
441,168,여수,2019-01-19 10:00,5.8,,0.5,160.0,64.0,1017.4,1.0,0.79,,2.0,11.7
442,168,여수,2019-01-19 11:00,7.9,,0.9,160.0,56.0,1017.0,1.0,1.28,,3.0,18.9
443,168,여수,2019-01-19 12:00,8.4,,1.1,70.0,54.0,1015.8,1.0,1.31,,6.0,19.2
444,168,여수,2019-01-19 13:00,10.0,,1.8,180.0,50.0,1014.1,0.9,1.29,,8.0,20.2
445,168,여수,2019-01-19 14:00,9.7,,1.6,180.0,50.0,1012.7,0.2,0.6,,10.0,15.0
446,168,여수,2019-01-19 15:00,8.9,,1.7,230.0,52.0,1012.4,0.0,0.03,,10.0,10.0
447,168,여수,2019-01-19 16:00,8.3,,1.9,200.0,59.0,1012.1,0.0,0.0,,10.0,9.1
448,168,여수,2019-01-19 17:00,7.9,,1.2,200.0,66.0,1011.9,0.0,0.0,,10.0,6.9
449,168,여수,2019-01-19 18:00,7.6,0.0,1.9,250.0,76.0,1011.5,0.0,0.0,,10.0,5.7
450,168,여수,2019-01-19 19:00,7.0,,0.4,0.0,85.0,1011.1,,,,10.0,5.5
451,168,여수,2019-01-19 20:00,6.7,,2.1,70.0,86.0,1010.5,,,,10.0,5.5
452,168,여수,2019-01-19 21:00,6.7,0.1,0.6,200.0,90.0,1010.3,,,,10.0,5.6
453,168,여수,2019-01-19 22:00,6.6,,0.0,0.0,94.0,1010.0,,,,10.0,5.6
454,168,여수,2019-01-19 23:00,6.4,,0.6,200.0,93.0,1009.3,,,,9.0,5.5
455,168,여수,2019-01-20 0:00,6.7,0.0,0.0,0.0,89.0,1009.2,,,,10.0,5.6
456,168,여수,2019-01-20 1:00,6.7,,0.5,250.0,90.0,1008.7,,,,9.0,5.0
457,168,여수,2019-01-20 2:00,6.2,,1.2,200.0,94.0,1008.4,,,,10.0,4.9
458,168,여수,2019-01-20 3:00,6.2,0.0,6.4,320.0,90.0,1008.6,,,,10.0,5.1
459,168,여수,2019-01-20 4:00,5.9,,5.3,320.0,80.0,1008.6,,,,10.0,4.3
460,168,여수,2019-01-20 5:00,5.6,,6.4,320.0,71.0,1008.9,,,,10.0,3.1
461,168,여수,2019-01-20 6:00,5.2,0.0,8.7,320.0,68.0,1009.4,,,,10.0,3.2
462,168,여수,2019-01-20 7:00,4.9,,10.0,320.0,71.0,1010.0,,,,10.0,2.9
463,168,여수,2019-01-20 8:00,4.7,,6.1,320.0,71.0,1011.0,0.0,0.0,,0.0,2.1
464,168,여수,2019-01-20 9:00,5.4,,7.2,320.0,65.0,1011.6,0.3,0.08,,3.0,4.4
465,168,여수,2019-01-20 10:00,6.3,,4.9,320.0,54.0,1012.3,1.0,0.71,,3.0,9.0
466,168,여수,2019-01-20 11:00,6.0,,9.2,340.0,39.0,1012.3,1.0,1.36,,0.0,11.7
467,168,여수,2019-01-20 12:00,5.8,,9.2,320.0,38.0,1012.4,1.0,1.78,,0.0,14.9
468,168,여수,2019-01-20 13:00,6.7,,8.0,320.0,36.0,1011.8,1.0,1.94,,0.0,17.0
469,168,여수,2019-01-20 14:00,6.9,,7.7,320.0,27.0,1011.6,1.0,1.89,,0.0,9.0
470,168,여수,2019-01-20 15:00,6.5,,10.8,320.0,26.0,1011.4,1.0,1.61,,0.0,10.6
471,168,여수,2019-01-20 16:00,6.0,,9.6,320.0,25.0,1011.5,1.0,1.07,,0.0,9.1
472,168,여수,2019-01-20 17:00,4.6,,9.9,320.0,25.0,1011.7,1.0,0.41,,0.0,4.0
473,168,여수,2019-01-20 18:00,3.1,,6.3,320.0,32.0,1012.6,0.4,0.01,,0.0,0.9
474,168,여수,2019-01-20 19:00,2.0,,3.2,290.0,35.0,1013.4,,,,0.0,-0.9
475,168,여수,2019-01-20 20:00,1.0,,9.5,320.0,38.0,1014.1,,,,0.0,-0.9
476,168,여수,2019-01-20 21:00,0.4,,8.8,320.0,38.0,1014.5,,,,0.0,-1.5
477,168,여수,2019-01-20 22:00,-0.1,,6.7,320.0,38.0,1014.8,,,,0.0,-2.4
478,168,여수,2019-01-20 23:00,-0.4,,5.8,340.0,45.0,1015.4,,,,0.0,-2.6
479,168,여수,2019-01-21 0:00,-0.6,,8.5,320.0,48.0,1015.5,,,,0.0,-2.4
480,168,여수,2019-01-21 1:00,-0.7,,7.2,320.0,44.0,1015.4,,,,0.0,-2.8
481,168,여수,2019-01-21 2:00,-1.0,,4.4,320.0,44.0,1015.7,,,,0.0,-3.5
482,168,여수,2019-01-21 3:00,-1.2,,4.8,320.0,47.0,1015.6,,,,0.0,-3.5
483,168,여수,2019-01-21 4:00,-1.3,,4.8,320.0,48.0,1015.5,,,,0.0,-3.5
484,168,여수,2019-01-21 5:00,-1.4,,7.4,320.0,52.0,1014.8,,,,0.0,-3.1
485,168,여수,2019-01-21 6:00,-1.2,,9.6,320.0,58.0,1014.9,,,,0.0,-2.8
486,168,여수,2019-01-21 7:00,-0.8,,8.4,320.0,59.0,1015.3,,,,0.0,-2.7
487,168,여수,2019-01-21 8:00,-0.7,,7.8,320.0,59.0,1015.2,0.0,0.0,,0.0,-2.2
488,168,여수,2019-01-21 9:00,0.5,,9.5,320.0,58.0,1015.2,0.3,0.12,,0.0,0.8
489,168,여수,2019-01-21 10:00,1.8,,7.5,320.0,54.0,1016.2,1.0,0.79,,0.0,5.8
490,168,여수,2019-01-21 11:00,3.1,,5.9,320.0,51.0,1015.8,1.0,1.34,,0.0,12.3
491,168,여수,2019-01-21 12:00,4.7,,5.0,320.0,49.0,1014.9,1.0,1.75,,0.0,17.1
492,168,여수,2019-01-21 13:00,6.4,,6.0,290.0,44.0,1013.8,1.0,1.93,,0.0,20.2
493,168,여수,2019-01-21 14:00,7.5,,6.0,270.0,42.0,1012.7,1.0,1.88,,0.0,10.3
494,168,여수,2019-01-21 15:00,8.7,,5.3,290.0,39.0,1012.2,1.0,1.58,,0.0,14.8
495,168,여수,2019-01-21 16:00,8.6,,6.8,290.0,37.0,1011.7,1.0,1.02,,0.0,12.4
496,168,여수,2019-01-21 17:00,8.1,,6.9,270.0,38.0,1011.5,1.0,0.4,,0.0,6.4
497,168,여수,2019-01-21 18:00,6.5,,6.4,270.0,41.0,1011.6,0.4,0.01,,0.0,3.1
498,168,여수,2019-01-21 19:00,5.3,,6.4,270.0,49.0,1012.0,,,,2.0,2.0
499,168,여수,2019-01-21 20:00,4.5,,3.8,270.0,54.0,1012.2,,,,6.0,0.9
500,168,여수,2019-01-21 21:00,3.8,,4.5,290.0,58.0,1012.4,,,,0.0,0.2
501,168,여수,2019-01-21 22:00,3.4,,4.2,290.0,60.0,1012.5,,,,0.0,-0.3
502,168,여수,2019-01-21 23:00,3.2,,3.2,270.0,58.0,1012.6,,,,0.0,-0.7
503,168,여수,2019-01-22 0:00,3.1,,3.1,290.0,59.0,1012.7,,,,0.0,-0.8
504,168,여수,2019-01-22 1:00,3.0,,4.7,290.0,57.0,1012.8,,,,0.0,-1.0
505,168,여수,2019-01-22 2:00,2.9,,4.7,290.0,56.0,1013.0,,,,0.0,-1.0
506,168,여수,2019-01-22 3:00,3.4,,6.5,320.0,55.0,1012.9,,,,0.0,0.2
507,168,여수,2019-01-22 4:00,3.2,,7.2,290.0,56.0,1012.4,,,,0.0,-0.1
508,168,여수,2019-01-22 5:00,2.9,,4.0,320.0,58.0,1012.3,,,,0.0,-0.9
509,168,여수,2019-01-22 6:00,2.7,,2.7,320.0,61.0,1012.0,,,,0.0,-1.6
510,168,여수,2019-01-22 7:00,2.8,,4.1,320.0,61.0,1012.3,,,,0.0,-1.1
